ID,Event_Id,Game_Date_Time,Home_Team,Opponent,sport
1292,9441893,7/19/16,4322,2,MLB
1293,9441894,7/20/16,4322,2,MLB
1294,9441895,5/20/16,4322,4882,MLB
1295,9441896,5/21/16,4322,4882,MLB
1296,9441897,5/22/16,4322,4882,MLB
1297,9441898,6/17/16,4322,1043,MLB
1298,9441900,6/18/16,4322,1043,MLB
1299,9441901,6/19/16,4322,1043,MLB
1300,9441902,4/11/16,4322,4692,MLB
1301,9441903,4/12/16,4322,4692,MLB
1302,9441904,4/13/16,4322,4692,MLB
1303,9441905,6/14/16,4322,4692,MLB
1304,9441906,6/15/16,4322,4692,MLB
1305,9441907,6/16/16,4322,4692,MLB
1306,9441908,9/12/16,4322,4692,MLB
1307,9441909,9/13/16,4322,4692,MLB
1308,9441910,9/14/16,4322,4692,MLB
1309,9441911,7/4/16,4322,4343,MLB
1310,9441912,7/5/16,4322,4343,MLB
1311,9441913,7/6/16,4322,4343,MLB
1312,9441918,4/19/16,4322,5652,MLB
1313,9370599,3/14/16,32,18,NBA
1314,9370602,3/16/16,32,14,NBA
1315,9370607,3/19/16,32,8,NBA
1316,9370610,3/23/16,32,24,NBA
1317,9371900,3/25/16,32,2986,NBA
1318,9371901,4/6/16,32,6,NBA
1319,9371902,4/10/16,32,26,NBA
1320,9371903,4/14/16,32,24,NBA
1321,9341537,4/5/16,78,66,NHL
1322,9341540,4/7/16,78,76,NHL
1323,9341511,3/6/16,78,76,NHL
1324,9341545,4/9/16,78,58,NHL
1325,9341516,3/13/16,78,82,NHL
1326,9341522,3/21/16,78,60,NHL
1327,9341526,3/24/16,78,54,NHL
1328,9341529,3/27/16,78,82,NHL
1329,9341532,4/2/16,78,56,NHL
1330,9444191,10/1/16,1043,4,MLB
1331,9444228,5/31/16,1043,42,MLB
1332,9444229,5/30/16,1043,42,MLB
1333,9444297,8/4/16,1043,4322,MLB
1334,9444234,6/29/16,1043,4802,MLB
1335,9444235,6/30/16,1043,4802,MLB
1336,9444141,8/7/16,1043,1062,MLB
1337,9444298,8/5/16,1043,4322,MLB
1338,9444241,4/12/16,1043,4343,MLB
1339,9444164,9/17/16,1043,4782,MLB
1340,9444197,8/20/16,1043,5164,MLB
1341,9444143,9/3/16,1043,1062,MLB
1342,9444303,8/10/16,1043,4182,MLB
1343,9444147,9/4/16,1043,1062,MLB
1344,9444272,9/9/16,1043,4343,MLB
1345,9444261,4/13/16,1043,4343,MLB
1346,9444134,5/14/16,1043,1062,MLB
1347,9444263,4/13/16,1043,4343,MLB
1348,9444136,5/15/16,1043,1062,MLB
1349,9444188,5/26/16,1043,4,MLB
1350,9444266,6/12/16,1043,4343,MLB
1351,9444140,8/7/16,1043,1062,MLB
1352,9444269,6/12/16,1043,4343,MLB
1353,9444270,9/7/16,1043,4343,MLB
1354,9444271,9/8/16,1043,4343,MLB
1355,9444144,9/4/16,1043,1062,MLB
1356,9444275,9/5/16,1043,4343,MLB
1357,9444169,9/18/16,1043,4782,MLB
1358,9444152,4/26/16,1043,4782,MLB
1359,9444153,4/27/16,1043,4782,MLB
1360,9444155,4/28/16,1043,4782,MLB
1361,9444157,7/16/16,1043,4782,MLB
1362,9444159,7/16/16,1043,4782,MLB
1363,9444161,7/17/16,1043,4782,MLB
1364,9444299,4/30/16,1043,5647,MLB
1365,9444292,5/10/16,1043,5652,MLB
1366,9444293,5/11/16,1043,5652,MLB
1367,9444294,5/11/16,1043,5652,MLB
1368,9444295,8/2/16,1043,4322,MLB
1369,9444296,8/3/16,1043,4322,MLB
1370,9448393,8/21/16,1043,5164,MLB
1371,9444170,9/18/16,1043,4782,MLB
1372,9444171,4/9/16,1043,4,MLB
1373,9444300,5/1/16,1043,5647,MLB
1374,9444301,5/1/16,1043,5647,MLB
1375,9444302,8/9/16,1043,4182,MLB
1376,9444175,4/10/16,1043,4,MLB
1377,9444304,8/11/16,1043,4182,MLB
1378,9444305,5/28/16,1043,5648,MLB
1379,9444306,5/29/16,1043,5648,MLB
1380,9444307,5/29/16,1043,5648,MLB
1381,9444308,7/19/16,1043,5645,MLB
1382,9444309,7/20/16,1043,5645,MLB
1383,9444310,7/20/16,1043,5645,MLB
1384,9444185,5/24/16,1043,4,MLB
1385,9444314,8/24/16,1043,5650,MLB
1386,9444187,5/25/16,1043,4,MLB
1387,9444316,8/23/16,1043,5650,MLB
1388,9444317,8/24/16,1043,5650,MLB
1389,9444190,9/30/16,1043,4,MLB
1390,9444215,7/2/16,1043,4692,MLB
1391,9444192,10/2/16,1043,4,MLB
1392,9444193,10/2/16,1043,4,MLB
1393,9444194,9/20/16,1043,7548,MLB
1394,9444195,9/21/16,1043,7548,MLB
1395,9444196,9/21/16,1043,7548,MLB
1396,9444198,8/21/16,1043,5164,MLB
1397,9444173,4/10/16,1043,4,MLB
1398,9444202,6/25/16,1043,5651,MLB
1399,9444135,5/15/16,1043,1062,MLB
1400,9444204,6/26/16,1043,5651,MLB
1401,9444205,6/26/16,1043,5651,MLB
1402,9444207,6/7/16,1043,4882,MLB
1403,9444208,6/8/16,1043,4882,MLB
1404,9444209,6/9/16,1043,4882,MLB
1405,9444210,6/10/16,1043,4882,MLB
1406,9444213,7/1/16,1043,4692,MLB
1407,9444265,6/11/16,1043,4343,MLB
1408,9444216,7/3/16,1043,4692,MLB
1409,9444218,7/3/16,1043,4692,MLB
1410,9444138,8/6/16,1043,1062,MLB
1411,9371358,3/20/16,34,2562,NBA
1412,9371335,3/8/16,34,126,NBA
1413,9371340,3/10/16,34,18,NBA
1414,9371346,3/12/16,34,20,NBA
1415,9371353,3/19/16,34,124,NBA
1416,9371363,3/31/16,34,8,NBA
1417,9371367,4/7/16,34,36,NBA
1418,9371371,4/9/16,34,38,NBA
1419,9371375,4/14/16,34,3042,NBA
1420,9341729,4/2/16,80,64,NHL
1421,9341731,4/7/16,80,70,NHL
1422,9341733,4/9/16,80,82,NHL
1423,9341708,3/8/16,80,66,NHL
1424,9341712,3/15/16,80,58,NHL
1425,9341716,3/19/16,80,82,NHL
1426,9341720,3/28/16,80,108,NHL
1427,9341724,3/31/16,80,84,NHL
1428,9444480,9/13/16,4344,4802,MLB
1429,9444481,9/14/16,4344,4802,MLB
1430,9444482,9/15/16,4344,4802,MLB
1431,9455081,4/1/16,4344,4692,MLB
1432,9444486,5/13/16,4344,4862,MLB
1433,9444487,5/14/16,4344,4862,MLB
1434,9444490,5/15/16,4344,4862,MLB
1435,9444494,8/12/16,4344,5646,MLB
1436,9444495,8/13/16,4344,5646,MLB
1437,9444496,8/14/16,4344,5646,MLB
1438,9444501,7/1/16,4344,5647,MLB
1439,9444374,6/16/16,4344,7548,MLB
1440,9444503,7/2/16,4344,5647,MLB
1441,9444510,9/21/16,4344,5645,MLB
1442,9444505,7/3/16,4344,5647,MLB
1443,9444508,9/20/16,4344,5645,MLB
1444,9444381,5/21/16,4344,5643,MLB
1445,9444382,5/22/16,4344,5643,MLB
1446,9444383,7/5/16,4344,5643,MLB
1447,9444384,7/6/16,4344,5643,MLB
1448,9444386,9/2/16,4344,5643,MLB
1449,9444387,9/3/16,4344,5643,MLB
1450,9444388,9/4/16,4344,5643,MLB
1451,9444390,7/4/16,4344,5643,MLB
1452,9444393,6/2/16,4344,5164,MLB
1453,9444394,6/3/16,4344,5164,MLB
1454,9444397,6/4/16,4344,5164,MLB
1455,9444380,5/20/16,4344,5643,MLB
1456,9444400,6/5/16,4344,5164,MLB
1457,9444373,6/15/16,4344,7548,MLB
1458,9444403,8/19/16,4344,5651,MLB
1459,9444404,8/20/16,4344,5651,MLB
1460,9444405,8/21/16,4344,5651,MLB
1461,9444407,6/6/16,4344,5644,MLB
1462,9444408,6/7/16,4344,5644,MLB
1463,9444409,6/8/16,4344,5644,MLB
1464,9444415,6/17/16,4344,68,MLB
1465,9444418,6/18/16,4344,68,MLB
1466,9444419,6/19/16,4344,68,MLB
1467,9444420,6/20/16,4344,68,MLB
1468,9444421,8/16/16,4344,1061,MLB
1469,9444422,8/17/16,4344,1061,MLB
1470,9444423,8/18/16,4344,1061,MLB
1471,9444424,8/2/16,4344,2,MLB
1472,9444425,8/3/16,4344,2,MLB
1473,9444426,8/4/16,4344,2,MLB
1474,9444429,4/29/16,4344,4882,MLB
1475,9444431,4/30/16,4344,4882,MLB
1476,9444432,5/1/16,4344,4882,MLB
1477,9444436,5/16/16,4344,4342,MLB
1478,9444437,5/17/16,4344,4342,MLB
1479,9444439,5/18/16,4344,4342,MLB
1480,9444440,7/18/16,4344,4342,MLB
1481,9444441,7/19/16,4344,4342,MLB
1482,9444442,7/20/16,4344,4342,MLB
1483,9444443,7/21/16,4344,4342,MLB
1484,9444444,9/16/16,4344,4342,MLB
1485,9444446,9/17/16,4344,4342,MLB
1486,9444449,9/18/16,4344,4342,MLB
1487,9444450,4/18/16,4344,5649,MLB
1488,9444451,4/19/16,4344,5649,MLB
1489,9444452,4/20/16,4344,5649,MLB
1490,9444453,7/15/16,4344,5649,MLB
1491,9444454,7/16/16,4344,5649,MLB
1492,9444455,7/17/16,4344,5649,MLB
1493,9444456,9/30/16,4344,5649,MLB
1494,9444457,10/1/16,4344,5649,MLB
1495,9444458,10/2/16,4344,5649,MLB
1496,9444459,4/15/16,4344,7547,MLB
1497,9444460,4/16/16,4344,7547,MLB
1498,9444461,4/17/16,4344,7547,MLB
1499,9444462,5/31/16,4344,7547,MLB
1500,9444463,6/1/16,4344,7547,MLB
1501,9444464,8/29/16,4344,7547,MLB
1502,9444465,8/30/16,4344,7547,MLB
1503,9444466,8/31/16,4344,7547,MLB
1504,9444467,5/30/16,4344,7547,MLB
1505,9444471,4/11/16,4344,42,MLB
1506,9444472,4/12/16,4344,42,MLB
1507,9444474,4/13/16,4344,42,MLB
1508,9444476,4/14/16,4344,42,MLB
1509,9444479,9/12/16,4344,4802,MLB
1510,9341891,3/15/16,82,76,NHL
1511,9341893,3/17/16,82,52,NHL
1512,9341897,3/20/16,82,84,NHL
1513,9341902,3/24/16,82,74,NHL
1514,9341906,3/29/16,82,56,NHL
1515,9341911,3/31/16,82,104,NHL
1516,9341916,4/3/16,82,80,NHL
1517,9445120,9/4/16,5649,7547,MLB
1518,9445123,7/9/16,5649,7547,MLB
1519,9445125,8/12/16,5649,42,MLB
1520,9445126,8/13/16,5649,42,MLB
1521,9445128,8/14/16,5649,42,MLB
1522,9445036,9/19/16,5649,5643,MLB
1523,9445139,8/27/16,5649,4344,MLB
1524,9445134,4/8/16,5649,4344,MLB
1525,9445135,4/9/16,5649,4344,MLB
1526,9445136,4/10/16,5649,4344,MLB
1527,9445137,8/26/16,5649,4344,MLB
1528,9445044,5/20/16,5649,5164,MLB
1529,9445141,8/28/16,5649,4344,MLB
1530,9445143,9/22/16,5649,4344,MLB
1531,9445144,9/23/16,5649,4344,MLB
1532,9445146,9/24/16,5649,4344,MLB
1533,9445167,7/29/16,5649,5646,MLB
1534,9445148,9/25/16,5649,4344,MLB
1535,9445151,6/14/16,5649,4802,MLB
1536,9445152,6/15/16,5649,4802,MLB
1537,9445153,6/16/16,5649,4802,MLB
1538,9445027,5/2/16,5649,5643,MLB
1539,9445156,4/26/16,5649,4862,MLB
1540,9445158,4/27/16,5649,4862,MLB
1541,9445041,6/19/16,5649,5643,MLB
1542,9445032,6/17/16,5649,5643,MLB
1543,9445033,6/19/16,5649,5643,MLB
1544,9445164,7/28/16,5649,5646,MLB
1545,9445037,9/20/16,5649,5643,MLB
1546,9445039,9/21/16,5649,5643,MLB
1547,9445169,7/30/16,5649,5646,MLB
1548,9445170,7/31/16,5649,5646,MLB
1549,9445171,6/21/16,5649,5647,MLB
1550,9445172,6/22/16,5649,5647,MLB
1551,9445173,9/16/16,5649,5648,MLB
1552,9445174,9/17/16,5649,5648,MLB
1553,9445175,9/18/16,5649,5648,MLB
1554,9445176,5/30/16,5649,5645,MLB
1555,9445049,5/21/16,5649,5164,MLB
1556,9445178,6/1/16,5649,5645,MLB
1557,9445181,8/1/16,5649,5650,MLB
1558,9445182,8/2/16,5649,5650,MLB
1559,9445055,7/25/16,5649,5651,MLB
1560,9445057,7/26/16,5649,5651,MLB
1561,9445059,7/27/16,5649,5651,MLB
1562,9445061,6/30/16,5649,5644,MLB
1563,9445062,7/1/16,5649,5644,MLB
1564,9445063,7/2/16,5649,5644,MLB
1565,9445065,7/3/16,5649,5644,MLB
1566,9445047,5/22/16,5649,5164,MLB
1567,9445068,8/9/16,5649,68,MLB
1568,9445069,8/10/16,5649,68,MLB
1569,9445071,8/11/16,5649,68,MLB
1570,9445074,5/27/16,5649,1061,MLB
1571,9445155,4/25/16,5649,4862,MLB
1572,9445077,5/28/16,5649,1061,MLB
1573,9445177,5/31/16,5649,5645,MLB
1574,9445080,4/29/16,5649,2,MLB
1575,9445028,5/3/16,5649,5643,MLB
1576,9445084,4/30/16,5649,2,MLB
1577,9445085,5/1/16,5649,2,MLB
1578,9445086,4/11/16,5649,4342,MLB
1579,9445087,4/12/16,5649,4342,MLB
1580,9445088,4/13/16,5649,4342,MLB
1581,9445089,7/4/16,5649,4342,MLB
1582,9445090,7/5/16,5649,4342,MLB
1583,9445091,7/6/16,5649,4342,MLB
1584,9445092,8/29/16,5649,4342,MLB
1585,9445093,8/30/16,5649,4342,MLB
1586,9445094,8/31/16,5649,4342,MLB
1587,9445095,9/1/16,5649,4342,MLB
1588,9445030,5/4/16,5649,5643,MLB
1589,9445106,5/17/16,5649,7547,MLB
1590,9445075,5/30/16,5649,1061,MLB
1591,9445108,5/18/16,5649,7547,MLB
1592,9445109,5/19/16,5649,7547,MLB
1593,9445111,7/7/16,5649,7547,MLB
1594,9445112,7/8/16,5649,7547,MLB
1595,9445114,7/10/16,5649,7547,MLB
1596,9445116,9/2/16,5649,7547,MLB
1597,9445118,9/3/16,5649,7547,MLB
1598,9371177,3/6/16,38,44,NBA
1599,9371180,3/12/16,38,3084,NBA
1600,9371182,3/17/16,38,2986,NBA
1601,9371186,3/20/16,38,126,NBA
1602,9371190,3/29/16,38,3042,NBA
1603,9371194,3/31/16,38,2864,NBA
1604,9371197,4/2/16,38,12,NBA
1605,9371201,4/6/16,38,14,NBA
1606,9371204,4/10/16,38,124,NBA
1607,9342059,3/15/16,84,52,NHL
1608,9342062,3/18/16,84,104,NHL
